time,x,y,vx,vy,v0,angle
1.9700000000000015,19.700000000000014,14.988957909106858,10.000000000000002,-2.0051919243112435,20,60
1.9800000000000015,19.800000000000015,14.967924989863747,10.000000000000002,-2.1032919243112436,20,60
1.9900000000000015,19.900000000000016,14.945911070620634,10.000000000000002,-2.2013919243112436,20,60
2.0000000000000013,20.000000000000018,14.922916151377521,10.000000000000002,-2.2994919243112437,20,60
2.010000000000001,20.10000000000002,14.898940232134409,10.000000000000002,-2.397591924311244,20,60
2.020000000000001,20.20000000000002,14.873983312891296,10.000000000000002,-2.495691924311244,20,60
2.0300000000000007,20.300000000000022,14.848045393648183,10.000000000000002,-2.593791924311244,20,60
2.0400000000000005,20.400000000000023,14.821126474405071,10.000000000000002,-2.691891924311244,20,60
2.0500000000000003,20.500000000000025,14.793226555161958,10.000000000000002,-2.789991924311244,20,60
2.06,20.600000000000026,14.764345635918845,10.000000000000002,-2.888091924311244,20,60
2.07,20.700000000000028,14.734483716675733,10.000000000000002,-2.9861919243112443,20,60
2.0799999999999996,20.80000000000003,14.703640797432621,10.000000000000002,-3.0842919243112443,20,60
2.0899999999999994,20.90000000000003,14.671816878189508,10.000000000000002,-3.1823919243112444,20,60
2.099999999999999,21.000000000000032,14.639011958946396,10.000000000000002,-3.2804919243112445,20,60
2.109999999999999,21.100000000000033,14.605226039703284,10.000000000000002,-3.3785919243112446,20,60
2.1199999999999988,21.200000000000035,14.570459120460171,10.000000000000002,-3.4766919243112446,20,60
2.1299999999999986,21.300000000000036,14.534711201217059,10.000000000000002,-3.5747919243112447,20,60
2.1399999999999983,21.400000000000038,14.497982281973947,10.000000000000002,-3.672891924311245,20,60
2.149999999999998,21.50000000000004,14.460272362730834,10.000000000000002,-3.770991924311245,20,60
2.159999999999998,21.60000000000004,14.421581443487721,10.000000000000002,-3.869091924311245,20,60
2.1699999999999977,21.700000000000042,14.381909524244609,10.000000000000002,-3.967191924311245,20,60
2.1799999999999975,21.800000000000043,14.341256605001496,10.000000000000002,-4.065291924311245,20,60
2.1899999999999973,21.900000000000045,14.299622685758383,10.000000000000002,-4.163391924311244,20,60
2.199999999999997,22.000000000000046,14.25700776651527,10.000000000000002,-4.261491924311244,20,60
2.209999999999997,22.100000000000048,14.213411847272159,10.000000000000002,-4.3595919243112435,20,60
2.2199999999999966,22.20000000000005,14.168834928029046,10.000000000000002,-4.457691924311243,20,60
2.2299999999999964,22.30000000000005,14.123277008785934,10.000000000000002,-4.555791924311243,20,60
2.239999999999996,22.400000000000052,14.076738089542822,10.000000000000002,-4.653891924311242,20,60
2.249999999999996,22.500000000000053,14.029218170299709,10.000000000000002,-4.751991924311242,20,60
2.259999999999996,22.600000000000055,13.980717251056596,10.000000000000002,-4.850091924311242,20,60
2.2699999999999956,22.700000000000056,13.931235331813484,10.000000000000002,-4.948191924311241,20,60
2.2799999999999954,22.800000000000058,13.880772412570371,10.000000000000002,-5.046291924311241,20,60
2.289999999999995,22.90000000000006,13.829328493327258,10.000000000000002,-5.144391924311241,20,60
2.299999999999995,23.00000000000006,13.776903574084146,10.000000000000002,-5.24249192431124,20,60
2.3099999999999947,23.100000000000062,13.723497654841035,10.000000000000002,-5.34059192431124,20,60
2.3199999999999945,23.200000000000063,13.669110735597922,10.000000000000002,-5.4386919243112395,20,60
2.3299999999999943,23.300000000000065,13.61374281635481,10.000000000000002,-5.536791924311239,20,60
2.339999999999994,23.400000000000066,13.557393897111698,10.000000000000002,-5.634891924311239,20,60
2.349999999999994,23.500000000000068,13.500063977868585,10.000000000000002,-5.732991924311238,20,60
2.3599999999999937,23.60000000000007,13.441753058625473,10.000000000000002,-5.831091924311238,20,60
2.3699999999999934,23.70000000000007,13.382461139382361,10.000000000000002,-5.929191924311238,20,60
2.3799999999999932,23.80000000000007,13.322188220139248,10.000000000000002,-6.027291924311237,20,60
2.389999999999993,23.900000000000073,13.260934300896135,10.000000000000002,-6.125391924311237,20,60
2.399999999999993,24.000000000000075,13.198699381653023,10.000000000000002,-6.2234919243112365,20,60
2.4099999999999926,24.100000000000076,13.13548346240991,10.000000000000002,-6.321591924311236,20,60
2.4199999999999924,24.200000000000077,13.071286543166798,10.000000000000002,-6.419691924311236,20,60
2.429999999999992,24.30000000000008,13.006108623923685,10.000000000000002,-6.517791924311235,20,60
2.439999999999992,24.40000000000008,12.939949704680574,10.000000000000002,-6.615891924311235,20,60
2.4499999999999917,24.50000000000008,12.872809785437461,10.000000000000002,-6.713991924311235,20,60
2.4599999999999915,24.600000000000083,12.804688866194349,10.000000000000002,-6.812091924311234,20,60
2.4699999999999913,24.700000000000085,12.735586946951237,10.000000000000002,-6.910191924311234,20,60
2.479999999999991,24.800000000000086,12.665504027708124,10.000000000000002,-7.008291924311234,20,60
2.489999999999991,24.900000000000087,12.594440108465012,10.000000000000002,-7.106391924311233,20,60
2.4999999999999907,25.00000000000009,12.5223951892219,10.000000000000002,-7.204491924311233,20,60
2.5099999999999905,25.10000000000009,12.449369269978787,10.000000000000002,-7.3025919243112325,20,60
2.5199999999999902,25.20000000000009,12.375362350735674,10.000000000000002,-7.400691924311232,20,60
2.52999999999999,25.300000000000093,12.300374431492562,10.000000000000002,-7.498791924311232,20,60
2.53999999999999,25.400000000000095,12.22440551224945,10.000000000000002,-7.596891924311231,20,60
2.5499999999999896,25.500000000000096,12.147455593006338,10.000000000000002,-7.694991924311231,20,60
2.5599999999999894,25.600000000000097,12.069524673763226,10.000000000000002,-7.793091924311231,20,60
2.569999999999989,25.7000000000001,11.990612754520114,10.000000000000002,-7.89119192431123,20,60
2.579999999999989,25.8000000000001,11.910719835277002,10.000000000000002,-7.98929192431123,20,60
2.5899999999999888,25.9000000000001,11.82984591603389,10.000000000000002,-8.08739192431123,20,60
2.5999999999999885,26.000000000000103,11.747990996790778,10.000000000000002,-8.185491924311231,20,60
2.6099999999999883,26.100000000000104,11.665155077547665,10.000000000000002,-8.283591924311231,20,60
2.619999999999988,26.200000000000106,11.581338158304552,10.000000000000002,-8.381691924311232,20,60
2.629999999999988,26.300000000000107,11.49654023906144,10.000000000000002,-8.479791924311233,20,60
2.6399999999999877,26.40000000000011,11.410761319818327,10.000000000000002,-8.577891924311233,20,60
2.6499999999999875,26.50000000000011,11.324001400575215,10.000000000000002,-8.675991924311234,20,60
2.6599999999999873,26.60000000000011,11.236260481332103,10.000000000000002,-8.774091924311234,20,60
2.669999999999987,26.700000000000113,11.14753856208899,10.000000000000002,-8.872191924311235,20,60
2.679999999999987,26.800000000000114,11.057835642845877,10.000000000000002,-8.970291924311235,20,60
2.6899999999999866,26.900000000000116,10.967151723602765,10.000000000000002,-9.068391924311236,20,60
2.6999999999999864,27.000000000000117,10.875486804359653,10.000000000000002,-9.166491924311236,20,60
2.709999999999986,27.10000000000012,10.78284088511654,10.000000000000002,-9.264591924311237,20,60
2.719999999999986,27.20000000000012,10.689213965873428,10.000000000000002,-9.362691924311237,20,60
2.7299999999999858,27.30000000000012,10.594606046630316,10.000000000000002,-9.460791924311238,20,60
2.7399999999999856,27.400000000000123,10.499017127387203,10.000000000000002,-9.558891924311238,20,60
2.7499999999999853,27.500000000000124,10.40244720814409,10.000000000000002,-9.656991924311239,20,60
2.759999999999985,27.600000000000126,10.304896288900979,10.000000000000002,-9.75509192431124,20,60
2.769999999999985,27.700000000000127,10.206364369657866,10.000000000000002,-9.85319192431124,20,60
2.7799999999999847,27.80000000000013,10.106851450414753,10.000000000000002,-9.95129192431124,20,60
2.7899999999999845,27.90000000000013,10.006357531171641,10.000000000000002,-10.04939192431124,20,60
2.7999999999999843,28.00000000000013,9.904882611928528,10.000000000000002,-10.147491924311241,20,60
2.809999999999984,28.100000000000133,9.802426692685415,10.000000000000002,-10.245591924311242,20,60
2.819999999999984,28.200000000000134,9.698989773442303,10.000000000000002,-10.343691924311242,20,60
2.8299999999999836,28.300000000000136,9.594571854199192,10.000000000000002,-10.441791924311243,20,60
2.8399999999999834,28.400000000000137,9.489172934956079,10.000000000000002,-10.539891924311243,20,60
2.849999999999983,28.50000000000014,9.382793015712966,10.000000000000002,-10.637991924311244,20,60
2.859999999999983,28.60000000000014,9.275432096469855,10.000000000000002,-10.736091924311244,20,60
2.869999999999983,28.70000000000014,9.167090177226742,10.000000000000002,-10.834191924311245,20,60
2.8799999999999826,28.800000000000143,9.05776725798363,10.000000000000002,-10.932291924311246,20,60
2.8899999999999824,28.900000000000144,8.947463338740517,10.000000000000002,-11.030391924311246,20,60
2.899999999999982,29.000000000000146,8.836178419497404,10.000000000000002,-11.128491924311247,20,60
2.909999999999982,29.100000000000147,8.723912500254292,10.000000000000002,-11.226591924311247,20,60
2.9199999999999817,29.20000000000015,8.61066558101118,10.000000000000002,-11.324691924311248,20,60
2.9299999999999815,29.30000000000015,8.496437661768066,10.000000000000002,-11.422791924311248,20,60
2.9399999999999813,29.40000000000015,8.381228742524954,10.000000000000002,-11.520891924311249,20,60
2.949999999999981,29.500000000000153,8.265038823281841,10.000000000000002,-11.61899192431125,20,60
2.959999999999981,29.600000000000154,8.14786790403873,10.000000000000002,-11.71709192431125,20,60
2.9699999999999807,29.700000000000156,8.029715984795617,10.000000000000002,-11.81519192431125,20,60
2.9799999999999804,29.800000000000157,7.910583065552505,10.000000000000002,-11.91329192431125,20,60
2.9899999999999802,29.90000000000016,7.790469146309392,10.000000000000002,-12.011391924311251,20,60
2.99999999999998,30.00000000000016,7.66937422706628,10.000000000000002,-12.109491924311252,20,60
3.00999999999998,30.10000000000016,7.5472983078231675,10.000000000000002,-12.207591924311252,20,60
3.0199999999999796,30.200000000000163,7.424241388580055,10.000000000000002,-12.305691924311253,20,60
3.0299999999999794,30.300000000000164,7.300203469336942,10.000000000000002,-12.403791924311253,20,60
3.039999999999979,30.400000000000166,7.17518455009383,10.000000000000002,-12.501891924311254,20,60
3.049999999999979,30.500000000000167,7.049184630850717,10.000000000000002,-12.599991924311254,20,60
3.0599999999999787,30.60000000000017,6.9222037116076045,10.000000000000002,-12.698091924311255,20,60
3.0699999999999785,30.70000000000017,6.794241792364492,10.000000000000002,-12.796191924311255,20,60
3.0799999999999783,30.80000000000017,6.66529887312138,10.000000000000002,-12.894291924311256,20,60
3.089999999999978,30.900000000000173,6.535374953878267,10.000000000000002,-12.992391924311256,20,60
3.099999999999978,31.000000000000174,6.404470034635154,10.000000000000002,-13.090491924311257,20,60
3.1099999999999777,31.100000000000176,6.272584115392042,10.000000000000002,-13.188591924311257,20,60
3.1199999999999775,31.200000000000177,6.139717196148929,10.000000000000002,-13.286691924311258,20,60
3.1299999999999772,31.30000000000018,6.005869276905816,10.000000000000002,-13.384791924311259,20,60
3.139999999999977,31.40000000000018,5.871040357662704,10.000000000000002,-13.482891924311259,20,60
3.149999999999977,31.50000000000018,5.735230438419591,10.000000000000002,-13.58099192431126,20,60
3.1599999999999766,31.600000000000183,5.598439519176479,10.000000000000002,-13.67909192431126,20,60
3.1699999999999764,31.700000000000184,5.460667599933366,10.000000000000002,-13.77719192431126,20,60
3.179999999999976,31.800000000000185,5.321914680690253,10.000000000000002,-13.875291924311261,20,60
3.189999999999976,31.900000000000187,5.182180761447141,10.000000000000002,-13.973391924311262,20,60
3.1999999999999758,32.000000000000185,5.041465842204028,10.000000000000002,-14.071491924311262,20,60
3.2099999999999755,32.100000000000186,4.899769922960916,10.000000000000002,-14.169591924311263,20,60
3.2199999999999753,32.20000000000019,4.757093003717803,10.000000000000002,-14.267691924311263,20,60
3.229999999999975,32.30000000000019,4.61343508447469,10.000000000000002,-14.365791924311264,20,60
3.239999999999975,32.40000000000019,4.468796165231578,10.000000000000002,-14.463891924311264,20,60
3.2499999999999747,32.50000000000019,4.323176245988465,10.000000000000002,-14.561991924311265,20,60
3.2599999999999745,32.60000000000019,4.176575326745352,10.000000000000002,-14.660091924311265,20,60
3.2699999999999743,32.700000000000195,4.02899340750224,10.000000000000002,-14.758191924311266,20,60
3.279999999999974,32.800000000000196,3.880430488259127,10.000000000000002,-14.856291924311266,20,60
3.289999999999974,32.9000000000002,3.7308865690160142,10.000000000000002,-14.954391924311267,20,60
3.2999999999999736,33.0000000000002,3.5803616497729016,10.000000000000002,-15.052491924311267,20,60
3.3099999999999734,33.1000000000002,3.428855730529789,10.000000000000002,-15.150591924311268,20,60
3.319999999999973,33.2000000000002,3.2763688112866762,10.000000000000002,-15.248691924311268,20,60
3.329999999999973,33.3000000000002,3.1229008920435635,10.000000000000002,-15.346791924311269,20,60
3.3399999999999728,33.400000000000205,2.968451972800451,10.000000000000002,-15.44489192431127,20,60
3.3499999999999726,33.500000000000206,2.8130220535573383,10.000000000000002,-15.54299192431127,20,60
3.3599999999999723,33.60000000000021,2.6566111343142254,10.000000000000002,-15.64109192431127,20,60
3.369999999999972,33.70000000000021,2.4992192150711126,10.000000000000002,-15.739191924311271,20,60
3.379999999999972,33.80000000000021,2.340846295828,10.000000000000002,-15.837291924311272,20,60
3.3899999999999717,33.90000000000021,2.1814923765848873,10.000000000000002,-15.935391924311272,20,60
3.3999999999999715,34.00000000000021,2.0211574573417748,10.000000000000002,-16.03349192431127,20,60
3.4099999999999713,34.100000000000215,1.8598415380986622,10.000000000000002,-16.13159192431127,20,60
3.419999999999971,34.200000000000216,1.6975446188555494,10.000000000000002,-16.22969192431127,20,60
3.429999999999971,34.30000000000022,1.5342666996124368,10.000000000000002,-16.327791924311267,20,60
3.4399999999999706,34.40000000000022,1.370007780369324,10.000000000000002,-16.425891924311266,20,60
3.4499999999999704,34.50000000000022,1.2047678611262114,10.000000000000002,-16.523991924311265,20,60
3.45999999999997,34.60000000000022,1.0385469418830988,10.000000000000002,-16.622091924311263,20,60
3.46999999999997,34.70000000000022,0.8713450226399861,10.000000000000002,-16.720191924311262,20,60
3.47999999999997,34.800000000000225,0.7031621033968736,10.000000000000002,-16.81829192431126,20,60
3.4899999999999696,34.900000000000226,0.533998184153761,10.000000000000002,-16.91639192431126,20,60
3.4999999999999694,35.00000000000023,0.3638532649106484,10.000000000000002,-17.01449192431126,20,60
3.509999999999969,35.10000000000023,0.19272734566753583,10.000000000000002,-17.112591924311257,20,60
3.519999999999969,35.20000000000023,0.02062042642442327,10.000000000000002,-17.210691924311256,20,60
0.0,0.0,0.0,34.64101615137755,19.999999999999996,40,30
0.01,0.3464101615137755,0.19901899999999997,34.64101615137755,19.901899999999998,40,30
0.02,0.692820323027551,0.397057,34.64101615137755,19.8038,40,30
0.03,1.0392304845413265,0.594114,34.64101615137755,19.7057,40,30
0.04,1.385640646055102,0.7901900000000001,34.64101615137755,19.6076,40,30
0.05,1.7320508075688776,0.9852850000000001,34.64101615137755,19.509500000000003,40,30
0.060000000000000005,2.078460969082653,1.179399,34.64101615137755,19.411400000000004,40,30
0.07,2.4248711305964283,1.372532,34.64101615137755,19.313300000000005,40,30
0.08,2.7712812921102037,1.5646840000000002,34.64101615137755,19.215200000000006,40,30
0.09,3.117691453623979,1.7558550000000004,34.64101615137755,19.117100000000008,40,30
0.09999999999999999,3.4641016151377544,1.9460450000000005,34.64101615137755,19.01900000000001,40,30
0.10999999999999999,3.8105117766515297,2.1352540000000007,34.64101615137755,18.92090000000001,40,30
0.11999999999999998,4.156921938165305,2.3234820000000007,34.64101615137755,18.82280000000001,40,30
0.12999999999999998,4.50333209967908,2.510729000000001,34.64101615137755,18.724700000000013,40,30
0.13999999999999999,4.849742261192856,2.696995000000001,34.64101615137755,18.626600000000014,40,30
0.15,5.196152422706631,2.8822800000000015,34.64101615137755,18.528500000000015,40,30
0.16,5.5425625842204065,3.0665840000000015,34.64101615137755,18.430400000000017,40,30
